elexonBmUnit,nationalGridBmUnit,elexonBmUnit,eic,fuelType,leadPartyName,bmUnitType,fpnFlag,bmUnitName,leadPartyId,demandCapacity,generationCapacity,productionOrConsumptionFlag,transmissionLossFactor,workingDayCreditAssessmentImportCapability,nonWorkingDayCreditAssessmentImportCapability,workingDayCreditAssessmentExportCapability,nonWorkingDayCreditAssessmentExportCapability,creditQualifyingStatus,demandInProductionFlag,gspGroupId,gspGroupName,interconnectorId
I_IFG-QUEN1,IFG-QUEN1,I_IFG-QUEN1,,,QUENT ApS,I,TRUE,Flow INTO UK,QUENT,0,1000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-RESP1,IFG-RESP1,I_IFG-RESP1,,,RESPECT ENERGY S.A.,I,TRUE,RESA-IFA-IU,RESA,0,700,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-RISQ1,IFG-RISQ1,I_IFG-RISQ1,,,Risq Energy Limited,I,TRUE,RISQ to the UK,RISQ,0,1000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-RWES1,IFG-RWES1,I_IFG-RWES1,,,RWE Supply and Trading GmbH,I,TRUE,RWEST IFA Import,RWE,0,2000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-SEAG1,IFG-SEAG1,I_IFG-SEAG1,,,Seagull Energy Trading,I,TRUE,I_IFG-SEAG1,SEAGULL,0,4000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-SECF1,IFG-SECF1,I_IFG-SECF1,,,Second Foundation Trading AG,I,TRUE,IFA1 Gen,TRISOLAR,0,400,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-SETL1,IFG-SETL1,I_IFG-SETL1,,,Shell Energy Europe Limited,I,TRUE,PRODUCTION BMU,SHELL2,0,2000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-SIRI1,IFG-SIRI1,I_IFG-SIRI1,,,Sirius Energy SA,I,TRUE,I_IFG-SIRI1,SIRIUSEN,0,2000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-SPEM1,IFG-SPEM1,I_IFG-SPEM1,,,SP Energy Management Ltd,I,TRUE,IFG-SPEM1,SPOWER02,0,2000,P,0.0140482,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-SSEG1,IFG-SSEG1,I_IFG-SSEG1,,,SSE Energy Supply Limited,I,TRUE,SSE EUI-FRANCE FGB,SSE,0,0,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-STAT1,IFG-STAT1,I_IFG-STAT1,,,Statkraft Markets Gmbh,I,TRUE,STATKRAFT_UK_FRANCE IMPORT,STATKRA1,0,400,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-STGS1,IFG-STGS1,I_IFG-STGS1,,,STG Switzerland GmbH,I,TRUE,STG CH IFA FR-GB,STG8T4R,0,2000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-TFEE1,IFG-TFEE1,I_IFG-TFEE1,,,TotalEnergies Gas & Power Ltd,I,TRUE,G-TFEE,TFEGP,0,2000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-TILD1,IFG-TILD1,I_IFG-TILD1,,,Tilde Energy Trading A/S,I,TRUE,I_IFG-TILD1,TILDEET,0,1000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-TRFD1,IFG-TRFD1,I_IFG-TRFD1,,,Trafigura Denmark ApS,I,TRUE,IFA1_IM,TRAFDK23,0,1000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-TRFG1,IFG-TRFG1,I_IFG-TRFG1,,,Trafigura Trading Sarl,I,TRUE,IFA1_IM,TRAF,0,1000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-TRGY1,IFG-TRGY1,I_IFG-TRGY1,,,Tradergy S. L.,I,TRUE,Flow into UK,TRADERGY,0,1400,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-TRLS1,IFG-TRLS1,I_IFG-TRLS1,,,Engelhart CTP Renewables GmbH,I,TRUE,IFA_TRL_G,GREENPWR,0,4000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-TRSI1,IFG-TRSI1,I_IFG-TRSI1,,,Trasteel International SA,I,TRUE,Flow INTO UK,TRAINT,0,1000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-VOLT1,IFG-VOLT1,I_IFG-VOLT1,,,Volta Energy DAC,I,TRUE,IFA INTO UK,VOLTADAC,0,500,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-VSAL1,IFG-VSAL1,I_IFG-VSAL1,,,VITOL SA,I,TRUE,FPNP,VITOLSA,0,2000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-VTFS1,IFG-VTFS1,I_IFG-VTFS1,,,Vattenfall Energy Trading,I,TRUE,IFG-VTFS1,VTS,0,1000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-WOLF1,IFG-WOLF1,I_IFG-WOLF1,,,Wolfram Trading ApS,I,TRUE,WT IFA Export BMU,WT74183,0,800,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IFG-XNON1,IFG-XNON1,I_IFG-XNON1,,,XENON CAPITAL MARKETS LTD,I,TRUE,XENON-IFA-P,XENON,0,2000,P,0.0113381,0,0,0,0,FALSE,FALSE,,,FRANCE
I_IGD-STAT1,IGD-STAT1,I_IGD-STAT1,,,Statkraft Markets Gmbh,I,TRUE,STATKRAFT_UK_GRNL_IMPORT,STATKRA1,-1400,0,C,0.0200976,0,0,0,0,FALSE,FALSE,,,GREENLINK
I_IGG-STAT1,IGG-STAT1,I_IGG-STAT1,,,Statkraft Markets Gmbh,I,TRUE,STATKRAFT_UK_GRNL_EXPORT,STATKRA1,0,1400,P,0.0200976,0,0,0,0,FALSE,FALSE,,,GREENLINK
I_IID-AXPO1,IID-AXPO1,I_IID-AXPO1,,,Axpo Solutions AG,I,TRUE,Axpo/EWIC Export,EGL,-500,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-BGSE1,IID-BGSE1,I_IID-BGSE1,,,Bord Gais Energy Limited,I,TRUE,IID-BGSE1,BGELIMIT,-2000,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-BRKF1,IID-BRKF1,I_IID-BRKF1,,,Orsted Renewable Supply 2 Ltd,I,TRUE,Brookfield E,BROOKFLD,-450,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-DSKC1,IID-DSKC1,I_IID-DSKC1,,,Danske Commodities A/S,I,TRUE,DANSKEDE - EWIC,DANSKE,-300,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-ELTR1,IID-ELTR1,I_IID-ELTR1,,,ElectroRoute Energy Trading,I,TRUE,EETL EWIC Exports BMU,ELECTRO,-3000,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-ENGI1,IID-ENGI1,I_IID-ENGI1,,,Mind Energy A/S,I,TRUE,East_west_uk_export,ENERGIDK,-500,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-ERVA1,IID-ERVA1,I_IID-ERVA1,,,Erova Energy Limited,I,TRUE,EROVA_D_EWIC,EROVAIRL,-2000,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-ESBI1,IID-ESBI1,I_IID-ESBI1,,,ESBIG Trading Ltd,I,TRUE,ESBIGT-D-EWIC,ESBIGT,-500,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-ESBI2,IID-ESBI2,I_IID-ESBI2,,,ESBIG Trading Ltd,I,TRUE,ESBIGT-D-EWIC2,ESBIGT,-500,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-INCM1,IID-INCM1,I_IID-INCM1,,,IN COMMODITIES A/S,I,TRUE,EWICINCOMASC,INCOMAS,-75,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-LTFD1,IID-LTFD1,I_IID-LTFD1,,,LIGHTFIELD LTD,I,TRUE,LIGHTFLD_EWIC_FROM_UK,LIGHTFLD,-500,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-NSEN1,IID-NSEN1,I_IID-NSEN1,,,Centrica Energy Trading A/S,I,TRUE,IIDNEASDEM,NEAS,-500,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-RWES1,IID-RWES1,I_IID-RWES1,,,RWE Supply and Trading GmbH,I,TRUE,RWEST East West Export,RWE,-500,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-SEEL1,IID-SEEL1,I_IID-SEEL1,,,Shell Energy Europe Limited,I,TRUE,SEEL East West Export,SHELL2,-500,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-STAT1,IID-STAT1,I_IID-STAT1,,,Statkraft Markets Gmbh,I,TRUE,STATKRAFT EWIC EXPORT,STATKRA1,-1030,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-VAYU1,IID-VAYU1,I_IID-VAYU1,,,Naturgy Limited,I,TRUE,VAYU EWIC,VAYU,-500,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IID-VESL1,IID-VESL1,I_IID-VESL1,,,Energia Customer Solutions Ltd,I,TRUE,EWIC Dem BM Unit VESL,VESL,-500,0,C,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-AXPO1,IIG-AXPO1,I_IIG-AXPO1,,,Axpo Solutions AG,I,TRUE,Axpo/EWIC Import,EGL,0,500,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-BGSE1,IIG-BGSE1,I_IIG-BGSE1,,,Bord Gais Energy Limited,I,TRUE,IIG-BGSE1,BGELIMIT,0,2000,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-BRKF1,IIG-BRKF1,I_IIG-BRKF1,,,Orsted Renewable Supply 2 Ltd,I,TRUE,Brookfield E,BROOKFLD,0,500,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-DSKC1,IIG-DSKC1,I_IIG-DSKC1,,,Danske Commodities A/S,I,TRUE,DANSKEGE - EWIC,DANSKE,0,500,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-ELTR1,IIG-ELTR1,I_IIG-ELTR1,,,ElectroRoute Energy Trading,I,TRUE,EETL EWIC Imports BMU,ELECTRO,0,3000,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-ENGI1,IIG-ENGI1,I_IIG-ENGI1,,,Mind Energy A/S,I,TRUE,East_west_uk_import,ENERGIDK,0,500,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-ERVA1,IIG-ERVA1,I_IIG-ERVA1,,,Erova Energy Limited,I,TRUE,EROVA_G_EWIC,EROVAIRL,0,2000,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-ESBI1,IIG-ESBI1,I_IIG-ESBI1,,,ESBIG Trading Ltd,I,TRUE,ESBIGT-G-EWIC,ESBIGT,0,500,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-ESBI2,IIG-ESBI2,I_IIG-ESBI2,,,ESBIG Trading Ltd,I,TRUE,ESBIGT-G-EWIC2,ESBIGT,0,530,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-INCM1,IIG-INCM1,I_IIG-INCM1,,,IN COMMODITIES A/S,I,TRUE,EWICINCOMASP,INCOMAS,0,75,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-LTFD1,IIG-LTFD1,I_IIG-LTFD1,,,LIGHTFIELD LTD,I,TRUE,LIGHTFLD_EWIC_INTO_UK,LIGHTFLD,0,500,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-NSEN1,IIG-NSEN1,I_IIG-NSEN1,,,Centrica Energy Trading A/S,I,TRUE,IIGNEASGEN,NEAS,0,500,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-RWES1,IIG-RWES1,I_IIG-RWES1,,,RWE Supply and Trading GmbH,I,TRUE,RWEST East West Import,RWE,0,500,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-SEEL1,IIG-SEEL1,I_IIG-SEEL1,,,Shell Energy Europe Limited,I,TRUE,SEEL East West Import,SHELL2,0,500,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-STAT1,IIG-STAT1,I_IIG-STAT1,,,Statkraft Markets Gmbh,I,TRUE,STATKRAFT EWIC IMPORT,STATKRA1,0,1030,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-VAYU1,IIG-VAYU1,I_IIG-VAYU1,,,Naturgy Limited,I,TRUE,VAYU EWIC,VAYU,0,500,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_IIG-VESL1,IIG-VESL1,I_IIG-VESL1,,,Energia Customer Solutions Ltd,I,TRUE,EWIC Gen BM Unit VESL,VESL,0,500,P,0.0016804,0,0,0,0,FALSE,FALSE,,,EWIC
I_ILD-ALIP1,ILD-ALIP1,I_ILD-ALIP1,,,Energetick ApS,I,TRUE,Flow from UK,ALPSNRG,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-ALPE1,ILD-ALPE1,I_ILD-ALPE1,,,Alpha Energy ApS,I,TRUE,ElecLink Demand,ALPHAENE,-500,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-ARON1,ILD-ARON1,I_ILD-ARON1,,,J.Aron & Company,I,TRUE,EL Jaron GB-FR Flow,JARON,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-AROS1,ILD-AROS1,I_ILD-AROS1,,,Arosource ApS,I,TRUE,AROS Flow FROM UK,AROSOURC,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-ARTH1,ILD-ARTH1,I_ILD-ARTH1,,,Aarhus Trading A/S,I,TRUE,I_ILD-ARTH1,ATAS,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-ATLS1,ILD-ATLS1,I_ILD-ATLS1,,,Atlas Energy DAC,I,TRUE,Atlas GB-FREL,AED75443,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-BAYW1,ILD-BAYW1,I_ILD-BAYW1,,,Baywa r.e. Energy Trading GmbH,I,TRUE,Flow from UK over Eleclink,B9R3T560,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-BKWE1,ILD-BKWE1,I_ILD-BKWE1,,,BKW Energie AG,I,TRUE,BWK Eleclink flows from UK,BKW,-450,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-BPGM1,ILD-BPGM1,I_ILD-BPGM1,,,BP Gas Marketing Limited,I,TRUE,Flow FROM UK,BPGAS,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-CACM1,ILD-CACM1,I_ILD-CACM1,,,C A Commodities A/S,I,TRUE,ELECLINK Flow out of UK,CACOMAS,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-CBST1,ILD-CBST1,I_ILD-CBST1,,,Cobblestone Energy,I,TRUE,Cobblestone Energy Ltd,CBBLESTN,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-CCME1,ILD-CCME1,I_ILD-CCME1,,,Castleton Commodities Europe,I,TRUE,CCME FROM UK,CASTLEEU,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-CENT1,ILD-CENT1,I_ILD-CENT1,,,Centrica Energy Limited,I,TRUE,CENTRICA ELECLINK,ACCORD,-1050,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-CETL1,ILD-CETL1,I_ILD-CETL1,,,Conrad Energy (Trading) Ltd,I,TRUE,CONRAD FROM UK,CONRAD,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-CEZC1,ILD-CEZC1,I_ILD-CEZC1,,,CEZ A.S,I,TRUE,ELECLINK Export,45274649,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-CFPE1,ILD-CFPE1,I_ILD-CFPE1,,,CFP Commodities Limited,I,TRUE,CFPE1 FROM UK,CFPC1,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-COMM1,ILD-COMM1,I_ILD-COMM1,,,COMCOM Trading d.o.o,I,TRUE,I_ILD-COMM1,COMCOM,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-CONS1,ILD-CONS1,I_ILD-CONS1,,,Constellation Generation LTD,I,TRUE,Constellation ElecLink Con,EXGENLIM,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-COPN1,ILD-COPN1,I_ILD-COPN1,,,Copenhagen Energy Trading A/S,I,TRUE,CET_EL,CET1234,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-CURR1,ILD-CURR1,I_ILD-CURR1,,,Current Commodities A/S,I,TRUE,I_ILD-CURR1,CURRENT,-2000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-DARE1,ILD-DARE1,I_ILD-DARE1,,,Dare Power Ltd,I,TRUE,I_ILD-DARE1,DARE,-2000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-DMCC1,ILD-DMCC1,I_ILD-DMCC1,,,Cobblestone Energy DMCC,I,TRUE,Cobblestone Energy DMCC,OLDKENT,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-DSKC1,ILD-DSKC1,I_ILD-DSKC1,,,Danske Commodities A/S,I,TRUE,DC- ELEC-C,DANSKE,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-DUEN1,ILD-DUEN1,I_ILD-DUEN1,,,Duferco Energia S.p.A.,I,TRUE,ELK_UK-FR,DUCEX123,-200,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-DUFE1,ILD-DUFE1,I_ILD-DUFE1,,,DXT Commodities SA,I,TRUE,DXT ELEC UK-FR,DUFENERG,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-DVAL1,ILD-DVAL1,I_ILD-DVAL1,,,DVALIN ApS,I,TRUE,I_ILD-DVAL1,DVALIN,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-DVTD1,ILD-DVTD1,I_ILD-DVTD1,,,DV Trading (Europe) P/S,I,TRUE,DV GB-FREL,DVTRAD45,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-EDFT1,ILD-EDFT1,I_ILD-EDFT1,,,EDF TRADING LIMITED,I,TRUE,EDFT Eleclink Demand,EDFT,-1050,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-EDMK1,ILD-EDMK1,I_ILD-EDMK1,,,Mind Energy A/S,I,TRUE,Energidk2_ELECD,ENERGIDK,-1050,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-ELTR1,ILD-ELTR1,I_ILD-ELTR1,,,ElectroRoute Energy Trading,I,TRUE,EETL ELECLINK FRGB,ELECTRO,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-ENBW1,ILD-ENBW1,I_ILD-ENBW1,,,EnBW Energie Ba-Wu AG,I,TRUE,I_ILD-ENBW1,ENBWNPT,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-ENGM1,ILD-ENGM1,I_ILD-ENGM1,,,ENGIE GLOBAL MARKETS,I,TRUE,ELECLINK  EGM flow GB-FR,GASELYS,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-ENSC1,ILD-ENSC1,I_ILD-ENSC1,,,EnSCo Energy Services Company,I,TRUE,Flow from UK,ENSCOAG,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-ENTC1,ILD-ENTC1,I_ILD-ENTC1,,,Energetech Europe BV,I,TRUE,ENTC1 from UK,ENERGETE,-500,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-EPCO1,ILD-EPCO1,I_ILD-EPCO1,,,EP COMMODITIES A.S,I,TRUE,EPCAS_ELECLINK_DEM,EPCAS,-300,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-EWII1,ILD-EWII1,I_ILD-EWII1,,,EWII Energi A/S,I,TRUE,EWII-UK-TO-ELECLINK,EWII6000,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-EXXO1,ILD-EXXO1,I_ILD-EXXO1,,,EXXONMOBIL GAS MARKETING,I,TRUE,I_ILD-EXXO1,EM123,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-EZCO1,ILD-EZCO1,I_ILD-EZCO1,,,ENZEE Commodities A/S,I,TRUE,Flow from UK,ENZEE,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-EZPD1,ILD-EZPD1,I_ILD-EZPD1,,,Ezpada AG,I,TRUE,Ezpada AG,11XEZPAG,-500,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-FLEX1,ILD-FLEX1,I_ILD-FLEX1,,,CFP FlexPower GmbH,I,TRUE,Flow from UK,FLXPWR,-1400,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-GENI1,ILD-GENI1,I_ILD-GENI1,,,"GEN-I, d.o.o.",I,TRUE,From UK,GENI,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-GLEN1,ILD-GLEN1,I_ILD-GLEN1,,,Glencore Energy UK Ltd,I,TRUE,Flow from UK,GENUK,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-GNER1,ILD-GNER1,I_ILD-GNER1,,,Gnera Energia y Tecnologia S.L,I,TRUE,GNER C,GNERAUK1,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-GRMC1,ILD-GRMC1,I_ILD-GRMC1,,,A/S Global Risk Management Ltd,I,TRUE,Flows out of  the UK,GRMC,-1000,0,C,0.0084878,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-HART1,ILD-HART1,I_ILD-HART1,,,HAPPGCO,I,TRUE,I_ILD-HART1,HEPGCO,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-HELI1,ILD-HELI1,I_ILD-HELI1,,,Helios Power Trading A/S,I,TRUE,HELIOS ELECLINK DEM,HELIOS,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-IMPT1,ILD-IMPT1,I_ILD-IMPT1,,,Impact Energy Trading A/S,I,TRUE,Flow from UK,IMPACT25,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-INCM1,ILD-INCM1,I_ILD-INCM1,,,IN COMMODITIES A/S,I,TRUE,ELECINCOMASC,INCOMAS,-750,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-JWME1,ILD-JWME1,I_ILD-JWME1,,,JWM Energia,I,TRUE,I_ILD-JWME1,JWM,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-MCRA1,ILD-MCRA1,I_ILD-MCRA1,,,Mercuria Energy Trading SA,I,TRUE,Mercuria flow from UK,METSA,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-MFTE1,ILD-MFTE1,I_ILD-MFTE1,,,MFT Energy A/S,I,TRUE,MFT_EXP,MFTE,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-NDPL1,ILD-NDPL1,I_ILD-NDPL1,,,European Market Coupling,I,TRUE,NDPLELECLINLC,NORDPOOL,-1050,0,C,0.0140482,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-NEAS1,ILD-NEAS1,I_ILD-NEAS1,,,Centrica Energy Trading A/S,I,TRUE,Flow INTO UK,NEAS,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-NEHO1,ILD-NEHO1,I_ILD-NEHO1,,,Nordic Energy House ApS,I,TRUE,EL NEH-D,NEH,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-NITR1,ILD-NITR1,I_ILD-NITR1,,,Nitor Energy A/S,I,TRUE,FR FROM UK,NIREX,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-NORL1,ILD-NORL1,I_ILD-NORL1,,,Norlys Energy Trading A/S,I,TRUE,NORLYS_ELL_C,NORLYS,-2000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-NTPL1,ILD-NTPL1,I_ILD-NTPL1,,,Northpool BV,I,TRUE,I_ILD-NTPL1,NORTHPL,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-NWAT1,ILD-NWAT1,I_ILD-NWAT1,,,Newatt S.r.l.,I,TRUE,Export from UK,ITNEWATT,-100,0,C,0.0093431,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-OPMX1,ILD-OPMX1,I_ILD-OPMX1,,,Optimax Energy GmbH,I,TRUE,I_ILD-OPMX1,OPTIMAX,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-OUTL1,ILD-OUTL1,I_ILD-OUTL1,,,Outlook Energy Ltd,I,TRUE,I_ILD-OUTL1,OUTLOOK,-2000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-PEAK1,ILD-PEAK1,I_ILD-PEAK1,,,Peak Gen Top Co Limited,I,TRUE,PGELECK Demand,PEAKGEN,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-PETC1,ILD-PETC1,I_ILD-PETC1,,,PETROCHINA INTL LONDON CO. LTD,I,TRUE,PCIL UK TO FR ELECLINK,PETCHINA,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
I_ILD-PREP1,ILD-PREP1,I_ILD-PREP1,,,Yuno Limited,I,TRUE,Prepay FROM UK,OPAL0516,-1000,0,C,0.0113381,0,0,0,0,FALSE,FALSE,,,ELECLINK
